Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.826120427	-508.779213090113
HMR_9039	isoleucine	-0.008957816	-7.81345558890518
HMR_9040	leucine	-0.016259326	-14.7864199391632
HMR_9041	lysine	-0.017307958	-11.1442912383588
HMR_9042	methionine	-0.004789793	-3.57987009053425
HMR_9043	phenylalanine	-0.005369239	-5.64996888201709
HMR_9044	threonine	-0.011510289	-872.588287708127
HMR_9045	tryptophan	-0.00138647	-1.49420664648386
HMR_9046	valine	-0.011472903	-10.4905758305221
HMR_9061	alanine	0.055245815	-12.1092996975463
HMR_9062	asparagine	-0.002396685	-5.8056154076925
HMR_9063	glutamine	-0.228850691	-16.866069016404
HMR_9064	tyrosine	-0.008123502	-4.26471480350602
HMR_9066	arginine	-0.011382525	-8.26483051336385
HMR_9067	glycine	0.003908824	0
HMR_9068	proline	0.005380916	-41.829952753293
HMR_9069	serine	-0.033339735	-26.7373633413727
HMR_9070	aspartate	-0.004150227	0
HMR_9071	glutamate	0.042193442	0
HMR_9083	choline	-0.000966912	-1.62586179686407
HMR_9087	ornithine	0.003060358	8.98951141844893
HMR_9133	pyruvate	1.15384e-07	0
HMR_9135	L-lactate	1.166895089	882.095100764139
HMR_9146	folate	-2.33989e-06	-95.4303910691628
HMR_9259	AKG	1.33479e-05	13.9293611691422
HMR_9292	L-carnitine	-2.45652e-05	0
humanGrowthOut	biomass	0.031111255	33.0459714809771
