Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.479477546	-0.479477546
HMR_9039	isoleucine	-0.005568708	-0.00325225646018337
HMR_9040	leucine	-0.006592535	-0.00698866760375973
HMR_9041	lysine	-0.006015855	-0.00600983313516085
HMR_9042	methionine	-0.001426579	-0.00164191588281102
HMR_9043	phenylalanine	-0.00220937	-0.00305227952573844
HMR_9044	threonine	-0.004979441	-0.00425737737055994
HMR_9045	tryptophan	-0.00035138	-0.000757807330528164
HMR_9046	valine	-0.004841612	-0.00495732295387174
HMR_9061	alanine	0.018852115	-0.00986202039867902
HMR_9062	asparagine	-0.001988739	-0.00421004072515647
HMR_9063	glutamine	-0.078432974	-0.0179417902237083
HMR_9064	tyrosine	-0.003180849	-0.00199976934444932
HMR_9066	arginine	-0.007139201	-0.00533622661913582
HMR_9067	glycine	0.006385996	-0.0169559390205678
HMR_9068	proline	0.001436971	-0.00897791184639617
HMR_9069	serine	-0.016568732	-0.0106342523812416
HMR_9070	aspartate	-0.00113204	0
HMR_9071	glutamate	0.00917449	-0.0719097039359274
HMR_9083	choline	-0.000990661	-0.000390791767761742
HMR_9087	ornithine	0.001948405	0
HMR_9133	pyruvate	5.8547e-08	0.0889689120810003
HMR_9135	L-lactate	0.743240244	0.792881753761375
HMR_9146	folate	8.4277e-07	0
HMR_9259	AKG	4.47547e-06	0
HMR_9292	L-carnitine	-5.56215e-06	0
humanGrowthOut	biomass	0.010926773	0.0175418363548186
