Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.479477546	-0.0071150332091806
HMR_9039	isoleucine	-0.005568708	-0.00475223980899217
HMR_9040	leucine	-0.006592535	-0.0089932857518273
HMR_9041	lysine	-0.006015855	-0.00677809520253639
HMR_9042	methionine	-0.001426579	-0.00217732152636517
HMR_9043	phenylalanine	-0.00220937	-0.00343638283424276
HMR_9044	threonine	-0.004979441	-0.004979441
HMR_9045	tryptophan	-0.00035138	-0.000908795801037518
HMR_9046	valine	-0.004841612	-0.0063804996413404
HMR_9061	alanine	0.018852115	0
HMR_9062	asparagine	-0.001988739	-0.00353104732486268
HMR_9063	glutamine	-0.078432974	-0.0197617029561354
HMR_9064	tyrosine	-0.003180849	-0.00259385329203397
HMR_9066	arginine	-0.007139201	-0.112566471857758
HMR_9067	glycine	0.006385996	-0.00400144449251802
HMR_9068	proline	0.001436971	-0.00472384058131278
HMR_9069	serine	-0.016568732	-0.0122605503910237
HMR_9070	aspartate	-0.00113204	0
HMR_9071	glutamate	0.00917449	-0.00764406331460054
HMR_9083	choline	-0.000990661	-0.000988868648581624
HMR_9087	ornithine	0.001948405	0
HMR_9133	pyruvate	5.8547e-08	0
HMR_9135	L-lactate	0.743240244	0
HMR_9146	folate	8.4277e-07	0
HMR_9259	AKG	4.47547e-06	0
HMR_9292	L-carnitine	-5.56215e-06	0
humanGrowthOut	biomass	0.010926773	0.0200989562719842
