Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.848562996	-1.73102001214958
HMR_9039	isoleucine	-0.01142058	-0.00633414884710562
HMR_9040	leucine	-0.012571768	-0.0136112454190231
HMR_9041	lysine	-0.009254128	-0.0117048511058165
HMR_9042	methionine	-0.003363566	-0.00319782271892711
HMR_9043	phenylalanine	-0.003162452	-0.00594467043903116
HMR_9044	threonine	-0.009353784	-0.00829173907211037
HMR_9045	tryptophan	-0.000865457	-0.00147591817796636
HMR_9046	valine	-0.008788208	-0.00965496474752992
HMR_9061	alanine	0.022787714	-0.0192074351771455
HMR_9062	asparagine	-0.004913882	-0.00819954543314643
HMR_9063	glutamine	-0.122203241	-0.033235490822352
HMR_9064	tyrosine	-0.004482545	-0.00389478408074455
HMR_9066	arginine	-0.00129978	-0.0103929238365131
HMR_9067	glycine	0.016061208	-0.0363718169505328
HMR_9068	proline	-0.001069608	-0.0174855306361848
HMR_9069	serine	-0.024670565	-0.0207114470476507
HMR_9070	aspartate	0.001500354	-0.014895840870216
HMR_9071	glutamate	0.016112564	0.00172427439316397
HMR_9083	choline	-0.001938647	-0.000761112555400026
HMR_9087	ornithine	-0.002311655	0
HMR_9133	pyruvate	2.87325e-07	0
HMR_9135	L-lactate	0.932104298	3.00069371295918
HMR_9146	folate	9.99813e-06	0
HMR_9259	AKG	1.9532e-05	0.00859348694354377
HMR_9292	L-carnitine	-1.83091e-05	0
humanGrowthOut	biomass	0.020798529	0.0341647726381101
