pyruvate,acetate,citrate,acetyl_CoA,malonyl_CoA,CoA,growth
1.85855707409324,1e-06,1e-06,0.103652831198844,0.0906962272989882,0.137157799096126,0.312418111011175
0.999999999999228,0,0,1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
0.999999999999228,0,0,1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
1.00000000000045,0,0,0.999999999994105,0.999999999994105,0.999999999994105,1.00000090717905
1.00004141695993,0,0,0.999455782016844,0.999455782016844,0.999455782016844,1.18367337966287
1.00000002398891,0,0,0.999999684786242,0.999999684786242,0.999999684786242,1.0000010072582
0.99999999999781,0,0,1.00000000002879,1.00000000002879,1.00000000002879,1.00000090717905
0.999999999997512,0,0,1.00000000003272,1.00000000003272,1.00000000003272,1.00000090717905
1.00000000000081,0,0,0.999999999989366,0.999999999989366,0.999999999989366,1.00000100996839
0.99977742366834,0,0,1.00292464832072,1.00292464832072,1.00292464832072,1.000001000001
1.00000000013208,0,0,0.999999998264509,0.99999999826451,0.99999999826451,1.00000140382876
1.00000000000072,0,0,0.99999999999052,0.99999999999052,0.999999999990521,1.00000090717905
0.999999999999028,0,0,1.00000000001278,1.00000000001278,1.00000000001278,1.00000100871871
0.999999865021512,0,0,1.00000177361447,1.00000177361447,1.00000177361447,1.00001077528611
0.999999999999825,0,0,1.00000000000231,1.00000000000231,1.00000000000231,1.00000100996837
0.999999999999228,0,0,1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
0.999777423672811,0,0,1.00292464826199,1.00292464826199,1.00292464826199,1.00000090717905
1.00000000000314,0,0,0.999999999958781,0.999999999958781,0.999999999958781,1.00000100921581
0.999999999999523,0,0,1.00000000000628,1.00000000000628,1.00000000000628,1.00000090717905
1.0000000000002,0,0,0.999999999997421,0.999999999997421,0.999999999997421,1.00000100009796
1.00000000000139,0,0,0.999999999981682,0.999999999981682,0.999999999981682,1.00000090717905
0.999999999999281,0,0,1.00000000000946,1.00000000000946,1.00000000000946,1.00000090717905
1.00000000000011,0,0,0.999999999998537,0.999999999998537,0.999999999998537,1.00000100862889
0.999999999998314,0,0,1.00000000002217,1.00000000002217,1.00000000002217,1.00000099466706
0.999999999999193,0,0,1.00000000001061,1.00000000001061,1.00000000001061,1.00000090717905
0.999999999996875,0,0,1.00000000004108,1.00000000004108,1.00000000004108,1.00000090717905
0.999999999999067,0,0,1.00000000001228,1.00000000001228,1.00000000001228,1.00000090717906
0.999999999998725,0,0,1.00000000001676,1.00000000001676,1.00000000001676,1.00000090717905
0.999999999999228,0,0,1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
1.00000000000231,0,0,0.999999999969626,0.999999999969626,0.999999999969626,1.00000101058647
0.999999999994946,0,0,1.00000000006644,1.00000000006644,1.00000000006644,1.00000090717905
0.999999999986241,0,0,1.00000000018081,1.00000000018081,1.00000000018081,1.00000090717905
0.99999999999533,0,0,1.00000000006138,1.00000000006138,1.00000000006138,1.00000101067631
0.999999999997613,0,0,1.00000000003138,1.00000000003138,1.00000000003138,1.00000089730841
0.999999999999228,0,0,1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
1.00000000000045,0,0,0.999999999994105,0.999999999994105,0.999999999994105,1.00000090717905
1.00000000000045,0,0,0.999999999994105,0.999999999994105,0.999999999994105,1.00000090717905
