acetyl_CoA,malonyl_CoA,CoA,growth
0.103652831198844,0.0906962272989882,0.137157799096126,0.312418111011175
1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
0.999999999994105,0.999999999994105,0.999999999994105,1.00000090717905
0.999455782016844,0.999455782016844,0.999455782016844,1.18367337966287
0.999999684786242,0.999999684786242,0.999999684786242,1.0000010072582
1.00000000002879,1.00000000002879,1.00000000002879,1.00000090717905
1.00000000003272,1.00000000003272,1.00000000003272,1.00000090717905
0.999999999989366,0.999999999989366,0.999999999989366,1.00000100996839
1.00292464832072,1.00292464832072,1.00292464832072,1.000001000001
0.99999999826451,0.99999999826451,0.99999999826451,1.00000140382876
0.99999999999052,0.99999999999052,0.999999999990521,1.00000090717905
1.00000000001278,1.00000000001278,1.00000000001278,1.00000100871871
1.00000177361447,1.00000177361447,1.00000177361447,1.00001077528611
1.00000000000231,1.00000000000231,1.00000000000231,1.00000100996837
1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
1.00292464826199,1.00292464826199,1.00292464826199,1.00000090717905
0.999999999958781,0.999999999958781,0.999999999958781,1.00000100921581
1.00000000000628,1.00000000000628,1.00000000000628,1.00000090717905
0.999999999997421,0.999999999997421,0.999999999997421,1.00000100009796
0.999999999981682,0.999999999981682,0.999999999981682,1.00000090717905
1.00000000000946,1.00000000000946,1.00000000000946,1.00000090717905
0.999999999998537,0.999999999998537,0.999999999998537,1.00000100862889
1.00000000002217,1.00000000002217,1.00000000002217,1.00000099466706
1.00000000001061,1.00000000001061,1.00000000001061,1.00000090717905
1.00000000004108,1.00000000004108,1.00000000004108,1.00000090717905
1.00000000001228,1.00000000001228,1.00000000001228,1.00000090717906
1.00000000001676,1.00000000001676,1.00000000001676,1.00000090717905
1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
0.999999999969626,0.999999999969626,0.999999999969626,1.00000101058647
1.00000000006644,1.00000000006644,1.00000000006644,1.00000090717905
1.00000000018081,1.00000000018081,1.00000000018081,1.00000090717905
1.00000000006138,1.00000000006138,1.00000000006138,1.00000101067631
1.00000000003138,1.00000000003138,1.00000000003138,1.00000089730841
1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
0.999999999994105,0.999999999994105,0.999999999994105,1.00000090717905
0.999999999994105,0.999999999994105,0.999999999994105,1.00000090717905
1.00000000001454,1.00000000001454,1.00000000001454,1.00000101050821
0.999999999999733,0.999999999999733,0.999999999999733,1.00000101077305
1.00000000003595,1.00000000003595,1.00000000003595,1.00000100996843
1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
0.999999999929799,0.999999999929799,0.9999999999298,1.00000100009775
1.00000000016236,1.00000000016236,1.00000000016236,1.00000090717905
1.00000000004151,1.00000000004151,1.00000000004151,1.00000090717905
1.00328665168415,1.00328665168415,1.00328665168415,1.00005543015911
1.00000000001016,1.00000000001016,1.00000000001016,1.000001000001
1.00000000003759,1.00000000003759,1.00000000003759,1.00000100729984
0.999999999886333,0.999999999886333,0.999999999886333,1.00000100000102
0.999999999994105,0.999999999994105,0.999999999994105,1.00000090717905
0.999999999998743,0.999999999998743,0.999999999998743,1.00000090717905
1.0000000000077,1.0000000000077,1.0000000000077,1.00000090717905
1.00000000018459,1.00000000018459,1.00000000018459,1.00000090717905
