pyruvate,acetate,citrate,acetyl_CoA,malonyl_CoA,CoA,growth
1.85855711867453,1e-06,1e-06,0.10365279852859,0.0906961987125151,0.137157755865466,0.312418012540355
0.999999999999548,0,0,1.00000000000591,1.00000000000593,1.00000000000593,1.000001000001
0.999999999999548,0,0,1.00000000000591,1.00000000000593,1.00000000000593,1.000001000001
1.00000000000156,0,0,0.999999999979541,0.999999999979552,0.999999999979551,1.00000100080566
0,0,0,0,0,0,0
0.999999955094402,0,0,1.00000059005881,1.00000059005882,1.00000059005882,1.00000099804339
1.00000002583695,0,0,0.999999660502891,0.999999660502902,0.999999660502902,1.00000111427031
1.00000002583667,0,0,0.999999660506574,0.999999660506585,0.999999660506585,1.00000111427032
1.00000000000086,0,0,0.999999999988756,0.999999999988766,0.999999999988766,1.00000111346565
0.999999999998998,0,0,1.00000000001317,1.00000000001318,1.00000000001318,1.00000100080566
0.999999999999577,0,0,1.00000000000555,1.00000000000556,1.00000000000556,1.00000100080566
1.00000002583675,0,0,0.999999660505515,0.999999660505525,0.999999660505525,1.00000110349827
0.999999955097995,0,0,1.00000059001158,1.00000059001159,1.00000059001159,1.00000101138422
0.999999976015283,0,0,1.00000031515875,1.00000031515876,1.00000031515876,1.0000011016374
0.999999999999548,0,0,1.00000000000591,1.00000000000593,1.00000000000593,1.000001000001
0.999999999999548,0,0,1.00000000000591,1.00000000000593,1.00000000000593,1.000001000001
0.999999999999548,0,0,1.00000000000591,1.00000000000593,1.00000000000593,1.000001000001
0.999999955096316,0,0,1.00000059003366,1.00000059003367,1.00000059003367,1.00000111408374
1.00000002583402,0,0,0.999999660541419,0.999999660541429,0.999999660541427,1.00000099804339
1.00000002583561,0,0,0.999999660520465,0.999999660520475,0.999999660520475,1.00000100061909
1.00000002583592,0,0,0.999999660516399,0.999999660516404,0.999999660516404,1.00000111400543
0.999999955098585,0,0,1.00000059000384,1.00000059000385,1.00000059000385,1.00000100942662
1.00000002583768,0,0,0.999999660493317,0.999999660493327,0.999999660493327,1.00000110349827
1.00000002583691,0,0,0.999999660503352,0.999999660503362,0.999999660503362,1.00000101129386
0.999999955094865,0,0,1.00000059005273,1.00000059005274,1.00000059005274,1.00000110145083
0.999999976013755,0,0,1.00000031517885,1.00000031517886,1.00000031517886,1.00000100942661
