acetyl_CoA,malonyl_CoA,CoA,growth
0.304309458084018,0.266270775823516,0.402675112992035,0.917213596173375
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998833881
1.05590761955481,1.05590761955481,1.05590761955481,1.18136760765487
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297434
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998833888
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297436
1.05590761955481,1.05590761955481,1.05590761955481,0.99900099909714
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955483,1.05590761955483,1.05590761955483,0.999001491884534
1.05590761955483,1.05590761955481,1.05590761955481,0.999000998297432
1.05799595973501,1.05799595973501,1.05799595973501,0.999000999000996
1.05590761955481,1.05590761955481,1.05590761955481,0.999014268828418
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999097139
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297436
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297439
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297441
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998947881
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999097137
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998833894
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297442
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297429
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297438
1.05590761955481,1.05590761955481,1.05590761955481,0.999058060599069
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297437
1.05590761955481,1.05590761955481,1.05590761955481,0.99900099909714
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998833889
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297439
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297433
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998947868
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297442
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000992
1.05590761955481,1.05590761955481,1.05590761955481,0.99900099883389
1.05590761955481,1.05590761955481,1.05590761955481,0.99900099829744
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297439
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297439
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998833887
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998947875
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297444
1.05590761955481,1.05590761955481,1.05590761955481,0.999078886889356
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297441
1.05590761955483,1.05590761955482,1.05590761955482,0.99900099909713
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297434
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998833895
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297443
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998947884
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998947872
1.05590761955486,1.05590761955486,1.05590761955485,0.999000998297442
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297443
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999097141
1.05590761955481,1.05590761955481,1.05590761955481,0.999001658224884
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999097141
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297433
1.05799595973502,1.05799595973502,1.05799595973502,0.99900099894787
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297429
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297443
1.0559076195548,1.0559076195548,1.05590761955481,0.999007478543432
1.05800346744456,1.05800346744456,1.05800346744456,1.00113552954316
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297437
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999097141
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297444
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955482,1.05590761955482,1.05590761955482,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999097134
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999007508554205
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955482,1.05590761955482,1.05590761955482,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297444
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998947882
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297435
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297433
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000984
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297439
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000983
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000989
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297428
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000992
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999021038222067
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998833894
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999097138
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998947869
1.05590761955481,1.05590761955481,1.05590761955481,0.999026100858023
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297436
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955482,1.05590761955482,1.05590761955482,0.99900099829744
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297436
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297449
1.05600728832357,1.05600728832357,1.05600728832357,0.999000998297437
1.05590761955481,1.05590761955481,1.05590761955481,0.99900099829744
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297442
1.05590761955482,1.05590761955482,1.05590761955482,0.999000999097141
1.05590761955481,1.05590761955481,1.05590761955481,0.99900099829744
1.05590761955482,1.05590761955482,1.05590761955482,0.999014556850669
1.05590761955481,1.05590761955481,1.05590761955481,0.999063381467403
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999097148
1.05590761955477,1.05590761955477,1.05590761955478,0.999203192439157
1.05590761955481,1.05590761955481,1.05590761955481,0.999014509331783
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297442
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297433
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998947866
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000993
1.05590761955481,1.05590761955481,1.05590761955481,0.999052042727183
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999097135
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297432
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297436
1.05590761955481,1.05590761955481,1.05590761955481,0.999000998297445
1.05590761955481,1.05590761955481,1.05590761955481,0.999000999000999
