Rxn name	Formula	Gene-reaction association	LB	UB	Objective
HMR_5171	975 m01371c[c] + 28 m02006c[c] + 1300 m02040c[c] + 38 m02335c[c] + 23 m02340c[c] + 5 m02341c[c] + 14 m02342c[c] + 6 m02351c[c] + 7 m02376c[c] + 15 m02377c[c] + 10 m02380c[c] + 6 m02401c[c] + 37 m02404c[c] + 14 m02405c[c] + 14 m02408c[c] + 10 m02412c[c] + 26 m02415c[c] + 25 m02416c[c] + 10 m02419c[c] + 3 m02420c[c] + 14 m02421c[c] + 20 m02423c[c]  -> 975 m01285c[c] + m01358c[c] + 975 m02751c[c] + 38 m03063c[c] + 23 m03064c[c] + 5 m03065c[c] + 14 m03066c[c] + 6 m03067c[c] + 7 m03068c[c] + 15 m03069c[c] + 28 m03070c[c] + 10 m03071c[c] + 6 m03072c[c] + 37 m03073c[c] + 14 m03074c[c] + 14 m03075c[c] + 10 m03076c[c] + 26 m03077c[c] + 25 m03078c[c] + 10 m03079c[c] + 3 m03080c[c] + 14 m03081c[c] + 20 m03082c[c] 		  0.00	   Inf	  0.00
HMR_5172	1050 m01371c[c] + 18 m02006c[c] + 1400 m02040c[c] + 22 m02335c[c] + 12 m02340c[c] + 12 m02341c[c] + 26 m02342c[c] + 6 m02351c[c] + 14 m02376c[c] + 15 m02377c[c] + 9 m02380c[c] + 12 m02401c[c] + 39 m02404c[c] + 18 m02405c[c] + 8 m02408c[c] + 20 m02412c[c] + 15 m02415c[c] + 31 m02416c[c] + 25 m02419c[c] + 7 m02420c[c] + 13 m02421c[c] + 28 m02423c[c]  -> 1050 m01285c[c] + m01996c[c] + 1050 m02751c[c] + 22 m03063c[c] + 12 m03064c[c] + 12 m03065c[c] + 26 m03066c[c] + 6 m03067c[c] + 14 m03068c[c] + 15 m03069c[c] + 18 m03070c[c] + 9 m03071c[c] + 12 m03072c[c] + 39 m03073c[c] + 18 m03074c[c] + 8 m03075c[c] + 20 m03076c[c] + 15 m03077c[c] + 31 m03078c[c] + 25 m03079c[c] + 7 m03080c[c] + 13 m03081c[c] + 28 m03082c[c] 		  0.00	   Inf	  0.00
HMR_7621	m01365c[c]  -> m00197c[c] + m02040c[c] 		  0.00	   Inf	  0.00
HMR_3866	m00919m[m] + m02040m[m]  -> m02819m[m] + m02949m[m] 		  0.00	   Inf	  0.00
HMR_4767	m01396r[r] + m01397r[r]  -> 2 m01398r[r] 		  0.00	   Inf	  0.00
HMR_2374	m00859c[c] + m02039c[c] + m02555c[c]  -> m00710c[c] + m02554c[c] 		  0.00	   Inf	  0.00
HMR_2376	m00710c[c]  -> m02040c[c] + m03029c[c] 		  0.00	   Inf	  0.00
HMR_2403	m00131c[c] + m02039c[c] + m02555c[c] + m02630c[c]  -> m00110c[c] + 2 m02040c[c] + m02554c[c] 		  0.00	   Inf	  0.00
HMR_1241	m00256c[c]  -> m00583c[c] + m02040c[c] 		  0.00	   Inf	  0.00
HMR_0160	m02348c[c] + m02635m[m]  -> m02348m[m] + m02635c[c] 	ENSG00000178537	  0.00	   Inf	  0.00
HMR_0162	m02348m[m] + m02409c[c]  -> m02348c[c] + m02409m[m] 	ENSG00000178537	  0.00	   Inf	  0.00
HMR_2592	m02348m[m] + m02634c[c]  -> m02348c[c] + m02634m[m] 	ENSG00000178537 or ENSG00000197119	  0.00	   Inf	  0.00
HMR_2596	m02348c[c] + m02657m[m]  -> m02348m[m] + m02657c[c] 	ENSG00000178537 or ENSG00000197119	  0.00	   Inf	  0.00
HMR_2600	m02348m[m] + m02443c[c]  -> m02348c[c] + m02443m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2603	m01729m[m] + m02348c[c]  -> m01729c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2606	m02348c[c] + m03049m[m]  -> m02348m[m] + m03049c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2609	m02348c[c] + m02973m[m]  -> m02348m[m] + m02973c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2612	m02348c[c] + m02974m[m]  -> m02348m[m] + m02974c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2616	m02348c[c] + m02975m[m]  -> m02348m[m] + m02975c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2621	m02348c[c] + m02976m[m]  -> m02348m[m] + m02976c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2624	m02348c[c] + m02688m[m]  -> m02348m[m] + m02688c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2629	m02348c[c] + m02411m[m]  -> m02348m[m] + m02411c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2634	m02117m[m] + m02348c[c]  -> m02117c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2638	m02348c[c] + m02676m[m]  -> m02348m[m] + m02676c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2644	m02100m[m] + m02348c[c]  -> m02100c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2649	m02102m[m] + m02348c[c]  -> m02102c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2652	m02103m[m] + m02348c[c]  -> m02103c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2655	m02348c[c] + m02940m[m]  -> m02348m[m] + m02940c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2658	m02348c[c] + m02639m[m]  -> m02348m[m] + m02639c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2661	m02348c[c] + m02640m[m]  -> m02348m[m] + m02640c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2664	m02348c[c] + m02410m[m]  -> m02348m[m] + m02410c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2667	m00126c[c] + m02348m[m]  -> m00126m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2670	m02348c[c] + m02638m[m]  -> m02348m[m] + m02638c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2673	m00105c[c] + m02348m[m]  -> m00105m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2676	m02348c[c] + m02611m[m]  -> m02348m[m] + m02611c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2679	m01772m[m] + m02348c[c]  -> m01772c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2682	m01776m[m] + m02348c[c]  -> m01776c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2685	m01777m[m] + m02348c[c]  -> m01777c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2688	m01775m[m] + m02348c[c]  -> m01775c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2691	m00122c[c] + m02348m[m]  -> m00122m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2695	m00100c[c] + m02348m[m]  -> m00100m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2700	m02051m[m] + m02348c[c]  -> m02051c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2703	m01724m[m] + m02348c[c]  -> m01724c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2706	m01727m[m] + m02348c[c]  -> m01727c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2709	m01726m[m] + m02348c[c]  -> m01726c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2712	m02348c[c] + m02637m[m]  -> m02348m[m] + m02637c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2715	m00107c[c] + m02348m[m]  -> m00107m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2718	m00124c[c] + m02348m[m]  -> m00124m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2722	m00102c[c] + m02348m[m]  -> m00102m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2727	m00120c[c] + m02348m[m]  -> m00120m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2731	m01723m[m] + m02348c[c]  -> m01723c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2734	m00011c[c] + m02348m[m]  -> m00011m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2737	m00342c[c] + m02348m[m]  -> m00342m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2740	m00261c[c] + m02348m[m]  -> m00261m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2744	m02348c[c] + m02388m[m]  -> m02348m[m] + m02388c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2748	m01933m[m] + m02348c[c]  -> m01933c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2753	m01774m[m] + m02348c[c]  -> m01774c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2757	m01363m[m] + m02348c[c]  -> m01363c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2760	m02348c[c] + m02636m[m]  -> m02348m[m] + m02636c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2764	m00092c[c] + m02348m[m]  -> m00092m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2769	m01770m[m] + m02348c[c]  -> m01770c[c] + m02348m[m] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2772	m00022c[c] + m02348m[m]  -> m00022m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_2775	m00263c[c] + m02348m[m]  -> m00263m[m] + m02348c[c] 	ENSG00000178537 or ENSG00000197119 or ENSG00000197208	  0.00	   Inf	  0.00
HMR_3033	m02348c[c] + m02409p[p]  -> m02348p[p] + m02409c[c] 	ENSG00000178537 or ENSG00000197119	  0.00	   Inf	  0.00
HMR_3035	m02348c[c] + m02657p[p]  -> m02348p[p] + m02657c[c] 	ENSG00000178537 or ENSG00000197119	  0.00	   Inf	  0.00
HMR_2825	m02348r[r] + m02410c[c]  -> m02348c[c] + m02410r[r] 	ENSG00000197375	  0.00	   Inf	  0.00
HMR_2829	m00126c[c] + m02348r[r]  -> m00126r[r] + m02348c[c] 	ENSG00000197375	  0.00	   Inf	  0.00
HMR_2833	m00105c[c] + m02348r[r]  -> m00105r[r] + m02348c[c] 	ENSG00000197375	  0.00	   Inf	  0.00
HMR_2865	m00102c[c] + m02348r[r]  -> m00102r[r] + m02348c[c] 	ENSG00000197375	  0.00	   Inf	  0.00
HMR_2880	m02348c[c] + m02388r[r]  -> m02348r[r] + m02388c[c] 	ENSG00000197375	  0.00	   Inf	  0.00
HMR_2892	m01363r[r] + m02348c[c]  -> m01363c[c] + m02348r[r] 	ENSG00000197375	  0.00	   Inf	  0.00
HMR_3053	m00317p[p] + 11 m01597p[p] + 11 m02040p[p] + 11 m02552p[p] + 7 m02630p[p]  -> 12 m01261p[p] + 11 m02039p[p] + 7 m02041p[p] + 11 m02553p[p] 		  0.00	   Inf	  0.00
HMR_3396	m00004m[m] + 7 m01597m[m] + 6 m01802m[m] + 7 m02040m[m] + 7 m02552m[m]  -> 7 m01261m[m] + 6 m01803m[m] + 7 m02039m[m] + 7 m02553m[m] + m02774m[m] 		  0.00	   Inf	  0.00
HMR_6906	m00817m[m]  -> m00657m[m] + m01596m[m] 		  0.00	   Inf	  0.00
HMR_1924	m01450c[c] + m02935c[c]  -> m01511c[c] 	ENSG00000084090 or ENSG00000133121 or ENSG00000164211 or ENSG00000172345 or ENSG00000214530	  0.00	   Inf	  0.00
HMR_1926	m01511m[m]  -> m01450m[m] + m02935m[m] 		  0.00	   Inf	  0.00
HMR_0781	m02039c[c] + m02116c[c] + m02555c[c]  -> m02113c[c] + m02554c[c] 		  0.00	   Inf	  0.00
HMR_8245	m02040c[c] + m02908c[c]  -> m01813c[c] + m02931c[c] 		  0.00	   Inf	  0.00
HMR_0584	m02040m[m] + m02717m[m]  -> m02715m[m] + m02751m[m] 		  0.00	   Inf	  0.00
HMR_7597	m01311c[c] + m01814c[c]  -> m00628c[c] + m02040c[c] 		  0.00	   Inf	  0.00
HMR_7601	m00515c[c] + m02039c[c] + m02555c[c] + m02630c[c]  -> 2 m02040c[c] + m02554c[c] + m02629c[c] 		  0.00	   Inf	  0.00
HMR_1593	m01178c[c]  -> m01178r[r] 		  0.00	   Inf	  0.00
HMR_1849	2 m01371c[c] + m01445c[c] + 2 m02040c[c]  -> 2 m01285c[c] + m01445s[s] + 2 m02751c[c] 	ENSG00000108846	  0.00	   Inf	  0.00
HMR_1852	m01988c[c] + m02357c[c]  -> m01988s[s] + m02357s[s] 		  0.00	   Inf	  0.00
HMR_1859	m01987c[c] + m02357c[c]  -> m01987s[s] + m02357s[s] 		  0.00	   Inf	  0.00
HMR_1867	m01987s[s] + 2 m02519s[s]  -> m01987c[c] + 2 m02519c[c] 	ENSG00000100652 or ENSG00000125255	  0.00	   Inf	  0.00
HMR_1868	m01371c[c] + m01988c[c] + m02040c[c]  -> m01285c[c] + m01988s[s] + m02751c[c] 	ENSG00000108846 or ENSG00000125257	  0.00	   Inf	  0.00
HMR_1870	m01371c[c] + m02040c[c] + m02963c[c]  -> m01285c[c] + m02751c[c] + m02963s[s] 	ENSG00000108846 or ENSG00000125257	  0.00	   Inf	  0.00
HMR_1872	m01371c[c] + m02040c[c] + m02962c[c]  -> m01285c[c] + m02751c[c] + m02962s[s] 	ENSG00000103222 or ENSG00000108846 or ENSG00000125257	  0.00	   Inf	  0.00
HMR_1874	m01371c[c] + m01987c[c] + m02040c[c]  -> m01285c[c] + m01987s[s] + m02751c[c] 	ENSG00000108846 or ENSG00000125257	  0.00	   Inf	  0.00
HMR_1878	m02046c[c] + m02963s[s]  -> m02046s[s] + m02963c[c] 	ENSG00000101187	  0.00	   Inf	  0.00
HMR_1879	m02026c[c] + m02046c[c] + m02962s[s]  -> m02026s[s] + m02046s[s] + m02962c[c] 	ENSG00000021488 or ENSG00000084453 or ENSG00000111700	  0.00	   Inf	  0.00
HMR_1895	m01371r[r] + m01397r[r] + m02040r[r]  -> m01285r[r] + m01397s[s] + m02751r[r] 	ENSG00000023839 or ENSG00000103222	  0.00	   Inf	  0.00
HMR_1896	m01371c[c] + m01397c[c] + m02040c[c]  -> m01285c[c] + m01397s[s] + m02751c[c] 	ENSG00000023839 or ENSG00000103222	  0.00	   Inf	  0.00
HMR_1897	m01371r[r] + m01398r[r] + m02040r[r]  -> m01285r[r] + m01398s[s] + m02751r[r] 	ENSG00000023839 or ENSG00000103222	  0.00	   Inf	  0.00
HMR_4498	m00184c[c] + m02040c[c]  -> m01349c[c] + m02741c[c] 		  0.00	   Inf	  0.00
HMR_7669	m00185c[c] + m02426c[c]  -> m01356c[c] + m02040c[c] 		  0.00	   Inf	  0.00
HMR_7671	m01357c[c] + m02040c[c]  -> m00185c[c] + m01400c[c] 		  0.00	   Inf	  0.00
HMR_6396	m01655c[c] + m02039c[c] + m02555c[c]  -> m01368c[c] + m02554c[c] 	ENSG00000023572 or ENSG00000173221	  0.00	   Inf	  0.00
HMR_8619	m01368c[c] + 2 m02039c[c] + 2 m02631c[c]  -> m01655c[c] + 2 m02041c[c] 		  0.00	   Inf	  0.00
HMR_6651	m02832c[c]  -> m00290c[c] 	ENSG00000114113 or ENSG00000114115	  0.00	   Inf	  0.00
HMR_6659	m01231c[c]  -> m02833c[c] 		  0.00	   Inf	  0.00
HMR_6660	m01231r[r]  -> m02833r[r] 		  0.00	   Inf	  0.00
HMR_6672	m00349c[c]  -> m02832c[c] 		  0.00	   Inf	  0.00
HMR_6690	m01346c[c] + m02039c[c] + m02040c[c]  -> m02685c[c] + m02832c[c] 		  0.00	   Inf	  0.00
HMR_6691	m01248c[c] + m02040c[c]  -> m01346c[c] + m02039c[c] + m02832c[c] 		  0.00	   Inf	  0.00
HMR_6692	m01248c[c] + m01802c[c]  -> m01247c[c] + m01803c[c] 		  0.00	   Inf	  0.00
HMR_6693	m01247c[c] + m02040c[c]  -> m02624c[c] + m02729c[c] 		  0.00	   Inf	  0.00
HMR_8698	m02039c[c] + m02555c[c] + m02833c[c]  -> m02040c[c] + m02554c[c] + m02832c[c] 		  0.00	   Inf	  0.00
HMR_8702	m01230c[c]  -> m02832c[c] 		  0.00	   Inf	  0.00
HMR_8711	m00291c[c]  -> m02834c[c] 		  0.00	   Inf	  0.00
HMR_8613	2 m01361c[c] + m02039c[c] + m02553c[c]  -> 2 m01599c[c] + 2 m02040c[c] + m02552c[c] 		  0.00	   Inf	  0.00
HMR_2114	m02805c[c]  -> m03142c[c] 		  0.00	   Inf	  0.00
HMR_6434	m01226m[m] + m01371m[m] + m01597m[m] + 3 m02039m[m] + m02040m[m] + m02552m[m] + m02630m[m]  -> m01186m[m] + m01334m[m] + m02041m[m] + m02553m[m] + m02759m[m] + m02774m[m] 		  0.00	   Inf	  0.00
HMR_6447	m00347m[m] + m01371m[m] + m01597m[m] + 3 m02039m[m] + m02040m[m] + m02552m[m] + m02630m[m]  -> m00289m[m] + m01334m[m] + m02041m[m] + m02553m[m] + m02759m[m] + m02774m[m] 		  0.00	   Inf	  0.00
HMR_6470	m00346m[m] + m01371m[m] + m01597m[m] + m02039m[m] + m02040m[m] + m02552m[m] + m02630m[m]  -> m00288m[m] + m01334m[m] + m02041m[m] + m02553m[m] + m02759m[m] + m02774m[m] 		  0.00	   Inf	  0.00
HMR_5363	m02040c[c] + m03057c[c]  -> m02751c[c] + m02759c[c] 		  0.00	   Inf	  0.00
HMR_8617	m02040m[m] + m03057m[m]  -> m02751m[m] + m02759m[m] 		  0.00	   Inf	  0.00
HMR_9489	m00192c[c] + 4 m02040c[c]  -> 2 m00193c[c] + 4 m02751c[c] 		  0.00	   Inf	  0.00
HMR_9493	m00190c[c] + m01371c[c]  -> m00191c[c] + m01285c[c] 	ENSG00000124006	  0.00	   Inf	  0.00
HMR_9494	m00191c[c] + m02040c[c]  -> m00190c[c] + m02751c[c] 		  0.00	   Inf	  0.00
HMR_0545	0.0001 m00004c[c] + 0.0001 m00006c[c] + 0.0001 m00007c[c] + 0.0001 m00009c[c] + 0.0001 m00012c[c] + 0.0001 m00016c[c] + 0.0001 m00018c[c] + 0.0001 m00020c[c] + 0.0001 m00023c[c] + 0.0001 m00025c[c] + 0.0008 m00093c[c] + 0.0268 m00095c[c] + 0.0001 m00101c[c] + 0.0068 m00103c[c] + 0.0001 m00106c[c] + 0.0024 m00108c[c] + 0.0001 m00110c[c] + 0.0001 m00113c[c] + 0.0001 m00116c[c] + 0.0001 m00118c[c] + 0.0008 m00119c[c] + 0.0053 m00121c[c] + 0.0001 m00123c[c] + 0.0001 m00125c[c] + 0.0001 m00127c[c] + 0.0001 m00129c[c] + 0.0001 m00131c[c] + 0.0001 m00134c[c] + 0.0001 m00262c[c] + 0.0001 m00264c[c] + 0.0001 m00317c[c] + 0.0001 m00343c[c] + 0.0001 m01141c[c] + 0.0288 m01191c[c] + 0.0001 m01236c[c] + 0.0001 m01237c[c] + 0.0544 m01364c[c] + 0.0241 m01586c[c] + 0.0091 m01697c[c] + 0.0001 m01725c[c] + 0.0001 m01773c[c] + 0.0048 m01934c[c] + 0.0001 m02052c[c] + 0.0001 m02101c[c] + 0.0001 m02110c[c] + 0.0001 m02112c[c] + 0.0001 m02345c[c] + 0.0031 m02390c[c] + 0.16 m02391c[c] + 0.0174 m02495c[c] + 0.0001 m02612c[c] + 0.2632 m02647c[c] + 0.0001 m02677c[c] + 0.27 m02678c[c] + 0.0001 m02689c[c] + 0.118 m02941c[c] + 0.0001 m02971c[c] + 0.0001 m03047c[c] + 0.0001 m03050c[c]  -> m01270c[c] 		  0.00	   Inf	  0.00
HMR_0546	0.0001 m00004c[c] + 0.0001 m00006c[c] + 0.0001 m00007c[c] + 0.0001 m00009c[c] + 0.0001 m00012c[c] + 0.0001 m00016c[c] + 0.0001 m00018c[c] + 0.0001 m00020c[c] + 0.0001 m00023c[c] + 0.0001 m00025c[c] + 0.0016 m00093c[c] + 0.0081 m00095c[c] + 0.0001 m00101c[c] + 0.0003 m00103c[c] + 0.0001 m00106c[c] + 0.0025 m00108c[c] + 0.0001 m00110c[c] + 0.0001 m00113c[c] + 0.0001 m00116c[c] + 0.0001 m00118c[c] + 0.0032 m00119c[c] + 0.0018 m00121c[c] + 0.0001 m00123c[c] + 0.0001 m00125c[c] + 0.0001 m00127c[c] + 0.0001 m00129c[c] + 0.0001 m00131c[c] + 0.0001 m00134c[c] + 0.0001 m00262c[c] + 0.0001 m00264c[c] + 0.0001 m00317c[c] + 0.0001 m00343c[c] + 0.0001 m01141c[c] + 0.0229 m01191c[c] + 0.0001 m01236c[c] + 0.0001 m01237c[c] + 0.0521 m01364c[c] + 0.0217 m01586c[c] + 0.0023 m01697c[c] + 0.0001 m01725c[c] + 0.0001 m01773c[c] + 0.003 m01934c[c] + 0.0001 m02052c[c] + 0.0001 m02101c[c] + 0.0001 m02110c[c] + 0.0001 m02112c[c] + 0.0001 m02345c[c] + 0.0119 m02390c[c] + 0.281 m02391c[c] + 0.0024 m02495c[c] + 0.0001 m02612c[c] + 0.4226 m02647c[c] + 0.0001 m02677c[c] + 0.12 m02678c[c] + 0.0001 m02689c[c] + 0.0384 m02941c[c] + 0.0001 m02971c[c] + 0.0001 m03047c[c] + 0.0001 m03050c[c]  -> m01276c[c] 		  0.00	   Inf	  0.00
HMR_0547	0.0001 m00004c[c] + 0.0001 m00006c[c] + 0.0001 m00007c[c] + 0.0001 m00009c[c] + 0.0001 m00012c[c] + 0.0001 m00016c[c] + 0.0001 m00018c[c] + 0.0001 m00020c[c] + 0.0001 m00023c[c] + 0.0001 m00025c[c] + 0.0011 m00093c[c] + 0.0221 m00095c[c] + 0.0001 m00101c[c] + 0.0035 m00103c[c] + 0.0001 m00106c[c] + 0.0026 m00108c[c] + 0.0001 m00110c[c] + 0.0001 m00113c[c] + 0.0001 m00116c[c] + 0.0001 m00118c[c] + 0.0022 m00119c[c] + 0.0038 m00121c[c] + 0.0001 m00123c[c] + 0.0001 m00125c[c] + 0.0001 m00127c[c] + 0.0001 m00129c[c] + 0.0001 m00131c[c] + 0.0001 m00134c[c] + 0.0001 m00262c[c] + 0.0001 m00264c[c] + 0.0001 m00317c[c] + 0.0001 m00343c[c] + 0.0001 m01141c[c] + 0.014 m01191c[c] + 0.0001 m01236c[c] + 0.0001 m01237c[c] + 0.0264 m01364c[c] + 0.0194 m01586c[c] + 0.0141 m01697c[c] + 0.0001 m01725c[c] + 0.0001 m01773c[c] + 0.0081 m01934c[c] + 0.0001 m02052c[c] + 0.0001 m02101c[c] + 0.0001 m02110c[c] + 0.0001 m02112c[c] + 0.0001 m02345c[c] + 0.0023 m02390c[c] + 0.278 m02391c[c] + 0.003 m02495c[c] + 0.0001 m02612c[c] + 0.4519 m02647c[c] + 0.0001 m02677c[c] + 0.0849 m02678c[c] + 0.0001 m02689c[c] + 0.0584 m02941c[c] + 0.0001 m02971c[c] + 0.0001 m03047c[c] + 0.0001 m03050c[c]  -> m01277c[c] 		  0.00	   Inf	  0.00
