"Gene" "NCI60_MCF7_TPM"
"ENSG00000223972" 0.285852285101558
"ENSG00000227232" 18.7927918842887
"ENSG00000243485" 0.221133149709156
"ENSG00000237613" 0
"ENSG00000268020" 0
"ENSG00000240361" 0
"ENSG00000186092" 0
"ENSG00000238009" 0.401670782808776
"ENSG00000233750" 0.306873739290741
"ENSG00000237683" 16.9145941991116
"ENSG00000268903" 18.4690286018836
"ENSG00000269981" 17.1124743946291
"ENSG00000239906" 14.353795071803
"ENSG00000241860" 2.98367634356514
"ENSG00000222623" 0
"ENSG00000241599" 0.0955606307884064
"ENSG00000228463" 2.99244897951897
"ENSG00000241670" 1.98508633980968
"ENSG00000237094" 6.66987653048522
"ENSG00000250575" 7.76880056478535
"ENSG00000233653" 0.532595573545641
"ENSG00000224813" 0.59758222676218
"ENSG00000235249" 0.0481102649936027
"ENSG00000269732" 0
"ENSG00000256186" 0
"ENSG00000236743" 0.872957224753272
"ENSG00000236601" 2.32371946196843
"ENSG00000236679" 0.382902336512895
"ENSG00000231709" 1.56603520571542
"ENSG00000235146" 0
"ENSG00000239664" 0
"ENSG00000230021" 0.218960804948055
"ENSG00000223659" 0
"ENSG00000225972" 93.6667709508924
"ENSG00000225630" 1203.09947754272
"ENSG00000237973" 1497.59205636505
"ENSG00000229344" 41.2811082426042
"ENSG00000268663" 0
"ENSG00000185097" 0
"ENSG00000229376" 0.606701159525351
"ENSG00000224956" 12.2576952205929
"ENSG00000235373" 1.77304806899019
"ENSG00000223181" 0
"ENSG00000240618" 0.223526599347276
"ENSG00000229905" 0.0481676611222776
"ENSG00000228327" 12.1482109052691
"ENSG00000237491" 0.897077545587683
"ENSG00000230092" 0.480789055775005
"ENSG00000269831" 0
"ENSG00000177757" 0.785377204320343
"ENSG00000240453" 0.860539654539704
"ENSG00000225880" 1.70273831059439
"ENSG00000228794" 6.46699106093937
"ENSG00000230368" 0.0997042509222424
"ENSG00000234711" 0
"ENSG00000269308" 0
"ENSG00000272438" 1.33552725194658
"ENSG00000230699" 0
"ENSG00000223764" 3.30941474299509
"ENSG00000187634" 3.26622841936262
"ENSG00000268179" 0
"ENSG00000188976" 225.608627815718
"ENSG00000187961" 9.5950117192011
"ENSG00000187583" 7.97589174356967
"ENSG00000187642" 0.59949352017389
"ENSG00000272512" 3.8061390743229
"ENSG00000188290" 20.812531354686
"ENSG00000231702" 0.524630225738665
"ENSG00000224969" 0.175564581755119
"ENSG00000187608" 111.500663660952
"ENSG00000188157" 114.840872529291
"ENSG00000242590" 70.736176676154
"ENSG00000217801" 3.77560054674001
"ENSG00000273443" 2.15249816733183
"ENSG00000237330" 27.2691219956909
"ENSG00000131591" 9.85275619790946
"ENSG00000223823" 0.028446794681078
"ENSG00000207730" 0
"ENSG00000207607" 0
"ENSG00000198976" 0
"ENSG00000272141" 4.96585327430988
"ENSG00000205231" 0.168850679567654
"ENSG00000162571" 0.266539803459009
"ENSG00000186891" 8.39988468716812
"ENSG00000186827" 0
"ENSG00000078808" 208.28819449847
"ENSG00000176022" 26.7064754785571
"ENSG00000184163" 0.726503692892541
"ENSG00000260179" 0.534498492082408
"ENSG00000160087" 31.1433565361409
"ENSG00000230415" 1.51677736707255
"ENSG00000162572" 1.43775897612807
"ENSG00000131584" 27.3276596488042
"ENSG00000169972" 29.2979607293008
"ENSG00000127054" 42.092940096693
"ENSG00000240731" 12.9851585490915
"ENSG00000224051" 18.3875323867207
"ENSG00000169962" 0.553642730008866
"ENSG00000107404" 53.2669747451855
"ENSG00000162576" 1.05881181569505
"ENSG00000175756" 148.293038692687
"ENSG00000223663" 0.267995897441185
"ENSG00000221978" 107.066862194301
"ENSG00000224870" 29.2082230947477
"ENSG00000242485" 182.559815935999
"ENSG00000264293" 5.97641217878469
"ENSG00000272455" 6.32529513117734
"ENSG00000235098" 0.198404249377638
"ENSG00000225905" 0
"ENSG00000205116" 0
"ENSG00000225285" 0.402453739796048
"ENSG00000179403" 18.848279583477
"ENSG00000215915" 1.20046614154311
"ENSG00000160072" 30.9068712064289
"ENSG00000197785" 61.0173159792781
"ENSG00000205090" 0.208500832490781
"ENSG00000160075" 68.6418851191956
"ENSG00000215791" 12.3419082987195
"ENSG00000215014" 0.629332172410515
"ENSG00000236684" 0
"ENSG00000228594" 37.2028275450626
"ENSG00000272106" 8.56512465637165
"ENSG00000197530" 8.49555385449384
"ENSG00000189409" 0.181097872432517
"ENSG00000248333" 65.418664201051
"ENSG00000272004" 14.8378735979673
"ENSG00000189339" 26.9967758792607
"ENSG00000269227" 2.28228655280526
"ENSG00000215914" 0.447945062101518
"ENSG00000008128" 55.2084622453074
"ENSG00000268575" 57.0374889950934
"ENSG00000227775" 8.95455730504739
"ENSG00000215790" 9.50514096819958
"ENSG00000008130" 52.5844022415635
"ENSG00000078369" 250.545391423317
"ENSG00000231050" 0.189956554919693
"ENSG00000169885" 2.13738171418238
"ENSG00000178821" 4.15446022485407
"ENSG00000142609" 0.072128570508069
"ENSG00000233542" 0.0100614376720999
"ENSG00000187730" 5.01891318145663
"ENSG00000226969" 0.0782831379634193
"ENSG00000067606" 14.8749740687049
"ENSG00000271806" 1.0898041282205
"ENSG00000182873" 4.2603282020576
"ENSG00000162585" 5.47381404294379
"ENSG00000269554" 5.65972760642025
"ENSG00000234396" 0.109062065466552
"ENSG00000157933" 19.7531700899041
"ENSG00000116151" 3.67506739947214
"ENSG00000272161" 0
"ENSG00000269753" 0.100607644895891
"ENSG00000272420" 2.06798425531737
"ENSG00000271921" 0.430305805838401
"ENSG00000271847" 0.880088647452576
"ENSG00000178642" 2.35832276509053
"ENSG00000157916" 86.9277378509969
"ENSG00000157911" 22.4140734013595
"ENSG00000149527" 1.00248782944012
"ENSG00000224387" 0
"ENSG00000229393" 0.0350185612088066
"ENSG00000157881" 14.7333944528864
"ENSG00000197921" 0
"ENSG00000272449" 8.22599557412901
"ENSG00000238164" 0.0220154706182521
"ENSG00000157873" 0.0144426550755945
"ENSG00000225931" 0.017639455118882
"ENSG00000228037" 0.139544772457511
"ENSG00000157870" 26.7299531577343
"ENSG00000142606" 0.642445750194575
"ENSG00000237058" 0
"ENSG00000215912" 0.0634216590520906
"ENSG00000233234" 0
"ENSG00000231630" 0
"ENSG00000169717" 0
"ENSG00000177133" 0.15463061474943
"ENSG00000142611" 0.471802787192539
"ENSG00000226286" 0
"ENSG00000272235" 0
"ENSG00000130762" 25.4122355116826
"ENSG00000272088" 0.455891617114407
"ENSG00000162591" 3.5173210665979
"ENSG00000207776" 0
"ENSG00000238260" 0.456829519405743
"ENSG00000158109" 35.3361708383233
"ENSG00000116213" 28.1852145537124
"ENSG00000078900" 2.4661458873421
"ENSG00000227589" 0
"ENSG00000235131" 0
"ENSG00000227372" 0.0739834600772671
"ENSG00000162592" 0.0695426411955361
"ENSG00000235169" 4.25245150870114
"ENSG00000130764" 68.2144940821946
"ENSG00000266075" 0.489893443334624
"ENSG00000272153" 21.5661324953878
"ENSG00000116198" 14.3295746015692
"ENSG00000169598" 5.73661055533611
"ENSG00000264428" 0
"ENSG00000198912" 17.3631825731457
"ENSG00000236423" 0.14729910953514
"ENSG00000233304" 0
"ENSG00000226374" 0
"ENSG00000229280" 0
"ENSG00000235054" 0
"ENSG00000227169" 0
"ENSG00000232596" 0
"ENSG00000196581" 0.0255946101768673
"ENSG00000231510" 0
"ENSG00000260972" 0
"ENSG00000264341" 0
"ENSG00000236948" 0
"ENSG00000216045" 0
"ENSG00000264101" 0
"ENSG00000131697" 8.4494001323241
"ENSG00000266687" 0
"ENSG00000069424" 3.07694528477369
"ENSG00000116254" 1.98043329371148
"ENSG00000116251" 386.828829086262
"ENSG00000226944" 0.724007963068494
"ENSG00000158286" 2.38790639463584
"ENSG00000116237" 68.1949018152136
"ENSG00000225077" 0.94694108116359
"ENSG00000173673" 0
"ENSG00000158292" 6.08859500079005
"ENSG00000097021" 33.7155109239663
"ENSG00000271746" 0.557207141884188
"ENSG00000069812" 0.693358128497691
"ENSG00000187017" 20.5559524063628
"ENSG00000265392" 0
"ENSG00000231868" 1.50754855830739
"ENSG00000215788" 7.32073133779022
"ENSG00000171680" 4.40789130526846
"ENSG00000162408" 11.2569885988454
"ENSG00000253022" 0
"ENSG00000229519" 0.766722528439135
"ENSG00000173662" 0.00744164017470575
"ENSG00000204859" 13.3978554765088
"ENSG00000162413" 8.49821719344849
"ENSG00000116273" 28.0896393980584
"ENSG00000041988" 8.58450814092095
"ENSG00000007923" 51.1589140307728
"ENSG00000228750" 0
"ENSG00000239166" 0
"ENSG00000237436" 0.0526316967310237
"ENSG00000171735" 8.46203713112656
"ENSG00000227950" 0
"ENSG00000237365" 0
"ENSG00000207056" 0
"ENSG00000237402" 0.112942426739665
"ENSG00000237728" 0.0868648100847396
"ENSG00000225126" 0
"ENSG00000270171" 0.0260313788873037
"ENSG00000270035" 0.295689895415006
"ENSG00000269978" 0.515706638285395
"ENSG00000049245" 59.9653445461768
"ENSG00000269925" 1.92915564305858
"ENSG00000049246" 10.9052453270886
"ENSG00000236266" 3.6794576865093
"ENSG00000049247" 0
"ENSG00000049249" 0
"ENSG00000270330" 0.342291244332856
"ENSG00000116288" 523.503657108488
"ENSG00000200344" 0
