Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.549041759	-0.878900614783724
HMR_9039	isoleucine	-0.00973818	-0.00341423004580159
HMR_9040	leucine	-0.009163894	-0.00733672734761247
HMR_9041	lysine	-0.005490858	-0.00630914354741976
HMR_9042	methionine	-0.001823891	-0.00172368895516197
HMR_9043	phenylalanine	-0.002358298	-0.0032042935704934
HMR_9044	threonine	-0.005220614	-0.00446940944320915
HMR_9045	tryptophan	-0.000421306	-0.000795548748536292
HMR_9046	valine	-0.005794702	-0.00520421473000824
HMR_9061	alanine	0.025716586	-0.0103531830191459
HMR_9062	asparagine	0.000345758	-0.00441971526964607
HMR_9063	glutamine	-0.124230534	-0.0179145792262983
HMR_9064	tyrosine	-0.002693864	-0.00209936475308188
HMR_9066	arginine	-0.006102876	-0.00560198910427639
HMR_9067	glycine	0.004334714	-0.0196401097294899
HMR_9068	proline	0.001186608	-0.00942504281252023
HMR_9069	serine	-0.011636228	-0.0093241683361342
HMR_9070	aspartate	0.000128843	-0.0071046922959561
HMR_9071	glutamate	0.038522979	0
HMR_9083	choline	-0.000249379	-0.000410254545260809
HMR_9087	ornithine	0.001458248	0
HMR_9133	pyruvate	5.6069e-08	0
HMR_9135	L-lactate	0.767588362	1.60754960027043
HMR_9146	folate	-9.3907e-06	-0.00183970648099017
HMR_9259	AKG	6.34246e-06	0
HMR_9292	L-carnitine	1.17216e-06	0
humanGrowthOut	biomass	0.013033577	0.0184154802901919
