exchangeIDs	exchangeMets	exp_HS_578T	HS_578T	exp_RPMI_8226	RPMI_8226	exp_HT29	HT29	exp_MALME_3M	MALME_3M	exp_SR	SR	exp_UO_31	UO_31	exp_MDMAMB_231	MDMAMB_231	exp_HOP62	HOP62	exp_NCI_H226	NCI_H226	exp_HOP92	HOP92	exp_O_786	O_786
HMR_9061	alanine	0.056209087	0	0.014127935	-0.718501023685561	0.055245815	-0.0168552646564165	0.022787714	-0.0107401537901093	0.086767953	0	0.025716586	-0.00637257874107165	0.018852115	-0.00698187964108455	0.009601013	-0.00717980027360712	0.012695001	0	0.032353203	-0.012527977350088	0.0076389	0
HMR_9062	asparagine	-0.00571363	-0.00897344897353105	-0.002018538	-0.0042295495968687	-0.002396685	-0.00756813823368483	-0.004913882	-0.00482240832116737	-0.001222105	-0.00849632399694021	0.000345758	-0.00286133488856918	-0.001988739	-0.00313491548971689	-0.001628876	-0.00322378331450414	-0.001922615	-0.00676411512247205	-0.002382279	-0.00562515429491314	-0.002440472	-0.00829862339492993
HMR_9063	glutamine	-0.226698917	-4.06983866283699	-0.146252447	-0.00821886964110541	-0.228850691	-0.0147064220773227	-0.122203241	-0.00730123105397041	-0.219496506	-2.92106064244215	-0.124230534	-0.00557649950421794	-0.078432974	-0.00609177434990725	-0.091938612	-0.00626911661766013	-0.094750789	-2.136421042713	-0.123594044	-0.0109761073222079	-0.109775824	-2.61806394227057
HMR_9064	tyrosine	-0.007986935	-0.00682323417693365	-0.003674763	-0.00321606635837752	-0.008123502	-0.00575466351947356	-0.004482545	-0.00366686447643225	-0.006833216	-0.00492617937906901	-0.002693864	-0.00217570279397882	-0.003180849	-0.00238372810435874	-0.00311885	-0.00245130145114064	-0.004976546	-0.00360293556823353	-0.004926558	-0.00427725673247722	-0.003969672	-0.00441519508979275
HMR_9066	arginine	-0.027206388	-0.0122487576588837	-0.006832754	-0.00577333511017758	-0.011382525	-0.0103305085287469	-0.00129978	-0.00658258725629325	-0.005431378	-0.00884325172399738	-0.006102876	-0.00390572206231664	-0.007139201	-0.00427915957709101	-0.001574063	-0.00440046415604409	-0.00338457	-0.00646782500665944	-0.012814136	-0.00767833549346045	-0.009856139	-0.0079259561183445
HMR_9067	glycine	-0.000802262	1.99377854544037	-0.000306523	-0.00851105926767194	0.003908824	0.295575302948019	0.016061208	0	0.008171299	1.43696812637672	0.004334714	0	0.006385996	0.00618709641981657	0.002939872	0.00636248673013966	0.000604886	1.0521351380095	-0.00039991	0.146320927537644	0.0025653	2.36146067279792
HMR_9068	proline	0.000605661	-0.0123220744564134	-0.000675569	-0.00580701997877277	0.005380916	-0.0290252154215951	-0.001069608	-0.00662198833112319	0.00710491	-0.00889618434902017	0.001186608	-0.00391216267917143	0.001436971	-0.004304773136037	0.001361038	-0.00442680380195353	0.002203858	-0.00650653915463077	0.002435376	-0.00772429533562707	0.000231007	0
HMR_9069	serine	-0.0325857	-4.04713745444671	-0.016314407	-0.00901681059861305	-0.033339735	-0.326892580552132	-0.024670565	-0.112930948511456	-0.031649758	-2.93461537486225	-0.011636228	-0.0118438660957302	-0.016568732	-0.0831978401353509	-0.017833616	-0.0197013093240581	-0.021499214	-2.14694012332909	-0.022222852	-0.169625543944311	-0.030117158	-3.70308518219428
HMR_9070	aspartate	-0.001934168	-0.0349757646272559	-0.000782986	-0.128395635279767	-0.004150227	-1.57913478413579	0.001500354	-1.04500631108629	-0.012462967	-0.781618350974915	0.000128843	-0.646996308845159	-0.00113204	-0.644840978749677	-0.006761827	-0.728971123487911	0.002611711	-0.616339020870952	-0.000494245	-0.642197690213457	-0.000684778	-0.0306471588432451
HMR_9071	glutamate	0.02678411	0	0.056588804	-0.010414088092302	0.042193442	0	0.016112564	-0.05939300702367	0.011390914	0	0.038522979	-0.00704524037575952	0.00917449	-0.00771820987615696	0.016202008	-0.00793234969541478	0.01664521	0	0.015988165	-0.0138039201894565	0.018807129	0
HMR_9083	choline	-0.002044274	-0.00557893578512327	-0.000545279	-0.00262443315792622	-0.000966912	-0.00470523177244407	-0.001938647	-0.00299816786530968	-0.000844902	-0.00402751445641504	-0.000249379	-0.00177893735732458	-0.000990661	-0.00194902676334456	-0.000451292	-0.00200427730182916	-0.001591875	-0.00294013323031163	-0.00136736	-0.00349724779015284	-0.000571763	-0.00361003143758653
HMR_9087	ornithine	0.007885861	0	0.000643202	0	0.003060358	0	-0.002311655	0.0454504810878861	-0.001427155	0	0.001458248	0	0.001948405	0	0.001635996	0	-0.001200326	0	0.009506915	0	0.01603422	0
HMR_9133	pyruvate	2.51e-07	0	6.64e-08	0	1.15e-07	0	2.87e-07	0	1.52e-07	0	5.61e-08	0	5.85e-08	0	3.08e-08	0	4.95e-08	0	1.05e-07	0	5.76e-08	0
HMR_9135	L-lactate	1.392205968	2.42143492522746	0.679121284	1.16618507890889	1.166895089	2.93671815082229	0.932104298	1.96917930051205	1.118142634	1.95794693800738	0.767588362	1.04800825191399	0.743240244	1.23891204138625	0.317551752	1.1871777769609	0.552731028	1.12475704233752	0.687740829	1.07969480803918	0.992967126	1.92959445879111
HMR_9146	folate	4.25e-05	-4.05010198694217	-5.73e-06	-0.00204972435936784	-2.34e-06	-0.369782229452712	1e-05	-0.198658254560941	8.51e-06	-1.30930087228865	-9.39e-06	-0.109858093100447	8.43e-07	-0.142524241412187	-3.16e-06	-0.125526670731744	-6.98e-06	-0.986583215213781	-1.4e-05	-0.160386931637514	-1.4e-05	-1.79210434140435
HMR_9259	AKG	2.25e-05	0	1.03e-05	0	1.33e-05	0	1.95e-05	0	1.05e-05	0.287663334143425	6.34e-06	0	4.48e-06	0	8.71e-06	0	2.8e-06	0	8.67e-06	0	1.24e-05	0.199905739588435
HMR_9292	L-carnitine	-1.19e-05	0	-2.09e-05	0	-2.46e-05	0	-1.83e-05	0	-4.72e-05	0	1.17e-06	0	-5.56e-06	0	-2.19e-05	0	-1.2e-05	0	-2.58e-05	0	9.89e-06	0
