Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.26705905	-508.779213090113
HMR_9039	isoleucine	-0.003331967	-7.81345558890518
HMR_9040	leucine	-0.004904579	-14.7864199391632
HMR_9041	lysine	-0.006186391	-70.0887408562753
HMR_9042	methionine	-0.001965335	-3.57987009053424
HMR_9043	phenylalanine	-0.002257474	-19.5793300511632
HMR_9044	threonine	-0.005240142	-872.588287708124
HMR_9045	tryptophan	-0.000467773	-1.49420664648386
HMR_9046	valine	-0.005347229	-10.4905758305221
HMR_9061	alanine	0.009601013	-12.1092996975463
HMR_9062	asparagine	-0.001628876	-5.80561540769249
HMR_9063	glutamine	-0.091938612	-16.8660690164046
HMR_9064	tyrosine	-0.00311885	-4.26471480350601
HMR_9066	arginine	-0.001574063	-8.26483051336385
HMR_9067	glycine	0.002939872	0
HMR_9068	proline	0.001361038	-7.7667616312026
HMR_9069	serine	-0.017833616	-26.7373633413729
HMR_9070	aspartate	-0.006761827	-0.0320000000520295
HMR_9071	glutamate	0.016202008	-11.1283185344746
HMR_9083	choline	-0.000451292	-1.62586179686407
HMR_9087	ornithine	0.001635996	0
HMR_9133	pyruvate	3.08184e-08	0
HMR_9135	L-lactate	0.317551752	1000
HMR_9146	folate	-3.15613e-06	-66.3608595782098
HMR_9259	AKG	8.70724e-06	0
HMR_9292	L-carnitine	-2.19382e-05	0
humanGrowthOut	biomass	0.011473383	33.0459714809771
