Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.891204517	-508.779213090113
HMR_9039	isoleucine	-0.013615722	-7.81345558890518
HMR_9040	leucine	-0.01834798	-14.7864199391632
HMR_9041	lysine	-0.022543147	-70.0887408562753
HMR_9042	methionine	-0.006100296	-3.57987009053425
HMR_9043	phenylalanine	-0.006567123	-5.64996888201709
HMR_9044	threonine	-0.013603744	-872.588287708105
HMR_9045	tryptophan	-0.001211726	-1.49420664648386
HMR_9046	valine	-0.01330341	-10.4905758305221
HMR_9061	alanine	0.056209087	-26.0386608667117
HMR_9062	asparagine	-0.00571363	-5.80561540769249
HMR_9063	glutamine	-0.226698917	-16.8660690164048
HMR_9064	tyrosine	-0.007986935	-4.26471480350601
HMR_9066	arginine	-0.027206388	-8.26483051336385
HMR_9067	glycine	-0.000802262	-6.57902332423285
HMR_9068	proline	0.000605661	-7.7667616312026
HMR_9069	serine	-0.0325857	-20.1583400171402
HMR_9070	aspartate	-0.001934168	-0.032000000033003
HMR_9071	glutamate	0.02678411	-11.1283185344934
HMR_9083	choline	-0.002044274	-1.62586179686407
HMR_9087	ornithine	0.007885861	0
HMR_9133	pyruvate	2.50926e-07	13.9293611691654
HMR_9135	L-lactate	1.392205968	1000
HMR_9146	folate	4.25415e-05	-72.9398829024635
HMR_9259	AKG	2.24831e-05	0
HMR_9292	L-carnitine	-1.19031e-05	0
humanGrowthOut	biomass	0.035730055	33.0459714809771
