Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.891204517	-0.891204517
HMR_9039	isoleucine	-0.013615722	-5.10157590035769
HMR_9040	leucine	-0.01834798	-9.65437670386415
HMR_9041	lysine	-0.022543147	-45.7653737858298
HMR_9042	methionine	-0.006100296	-2.33737541251448
HMR_9043	phenylalanine	-0.006567123	-3.68898815105546
HMR_9044	threonine	-0.013603744	-916.783408752362
HMR_9045	tryptophan	-0.001211726	-0.975600172179956
HMR_9046	valine	-0.01330341	-6.84952620884678
HMR_9061	alanine	0.056209087	-7.34023307751178
HMR_9062	asparagine	-0.00571363	-3.79061316899087
HMR_9063	glutamine	-0.226698917	-11.0122250326777
HMR_9064	tyrosine	-0.007986935	-2.78452549143029
HMR_9066	arginine	-0.027206388	-5.39628845237038
HMR_9067	glycine	-0.000802262	-4.29558809887626
HMR_9068	proline	0.000605661	-5.07108839497706
HMR_9069	serine	-0.0325857	-23.4098851533847
HMR_9070	aspartate	-0.001934168	0
HMR_9071	glutamate	0.02678411	-7.28681585608595
HMR_9083	choline	-0.002044274	-1.06156069690494
HMR_9087	ornithine	0.007885861	0
HMR_9133	pyruvate	2.50926e-07	0
HMR_9135	L-lactate	1.392205968	0
HMR_9146	folate	4.25415e-05	-18.6255243466332
HMR_9259	AKG	2.24831e-05	0
HMR_9292	L-carnitine	-1.19031e-05	0
humanGrowthOut	biomass	0.035730055	21.5764369289622
