ENSG00000198888,ENSP00000354687,P03886
ENSG00000161180,ENSP00000292779,Q8IYX3
ENSG00000134339,ENSP00000436126,P0DJI9
ENSG00000163508,ENSP00000295743,O95936
ENSG00000137101,ENSP00000367687,
ENSG00000139287,ENSP00000329093,Q8IWU9
ENSG00000157214,ENSP00000378120,Q8NFT2
ENSG00000122543,ENSP00000401365,P0CE72
ENSG00000100425,ENSP00000384076,O95696
ENSG00000099860,ENSP00000215631,O75293
ENSG00000157214,ENSP00000378128,Q8NFT2
ENSG00000163508,ENSP00000388620,O95936
ENSG00000137101,ENSP00000259633,P21854
ENSG00000099860,ENSP00000466414,
ENSG00000137101,ENSP00000483742,
ENSG00000103528,ENSP00000347538,Q9BSW7
ENSG00000117118,ENSP00000480482,
ENSG00000100425,ENSP00000385858,O95696
ENSG00000099860,ENSP00000467490,
ENSG00000136381,ENSP00000454063,
ENSG00000163508,ENSP00000487112,O95936
ENSG00000122543,ENSP00000242104,P0CE72
ENSG00000157214,ENSP00000415931,
ENSG00000179813,ENSP00000319336,Q8N7L0
ENSG00000157214,ENSP00000384191,
ENSG00000139151,ENSP00000326397,
ENSG00000117118,ENSP00000481376,
ENSG00000103528,ENSP00000456009,
ENSG00000099860,ENSP00000468620,
ENSG00000099860,ENSP00000468374,
ENSG00000179813,ENSP00000445786,Q8N7L0
ENSG00000091986,ENSP00000418188,
ENSG00000136381,ENSP00000453863,
ENSG00000103528,ENSP00000456252,
ENSG00000100425,ENSP00000410042,O95696
ENSG00000091986,ENSP00000420123,
ENSG00000180353,ENSP00000387645,
ENSG00000255071,ENSP00000485552,
ENSG00000204267,ENSP00000364034,Q03519
ENSG00000157214,ENSP00000378125,Q8NFT2
ENSG00000137204,ENSP00000361670,Q9Y694
ENSG00000128228,ENSP00000248958,Q9HCN8
ENSG00000198015,ENSP00000447547,Q9Y6G3
ENSG00000103528,ENSP00000454721,
ENSG00000180353,ENSP00000418299,P14317
ENSG00000134291,ENSP00000256686,Q9BVX2
ENSG00000137204,ENSP00000361666,Q9Y694
ENSG00000131584,ENSP00000347075,
ENSG00000180353,ENSP00000420507,
ENSG00000204267,ENSP00000364032,Q03519
ENSG00000137204,ENSP00000361655,Q9Y694
ENSG00000157214,ENSP00000378119,Q8NFT2
ENSG00000134291,ENSP00000447524,
ENSG00000137204,ENSP00000393836,
ENSG00000103528,ENSP00000456879,
ENSG00000180353,ENSP00000419614,
ENSG00000103528,ENSP00000456915,
ENSG00000131584,ENSP00000321139,Q96P50
ENSG00000204267,ENSP00000481712,
ENSG00000198015,ENSP00000376836,
ENSG00000205730,ENSP00000455257,
ENSG00000139151,ENSP00000438826,
ENSG00000148965,ENSP00000278222,P35542
ENSG00000198015,ENSP00000473798,
ENSG00000253457,ENSP00000428858,P0DKX4
ENSG00000250264,ENSP00000391806,
ENSG00000277880,ENSP00000483468,
ENSG00000198015,ENSP00000351506,
ENSG00000253457,ENSP00000486237,
ENSG00000206418,ENSP00000331748,Q6IQ22
ENSG00000205730,ENSP00000370849,Q3MIP1
ENSG00000170262,ENSP00000382684,Q8TCY5
ENSG00000183631,ENSP00000360166,B1ATL7
ENSG00000175390,ENSP00000431800,O00303
ENSG00000276557,ENSP00000483504,
ENSG00000241106,ENSP00000436618,
ENSG00000134291,ENSP00000446657,Q9BVX2
ENSG00000170262,ENSP00000306697,Q8TCY5
ENSG00000211746,ENSP00000374916,
ENSG00000198015,ENSP00000449886,
ENSG00000198015,ENSP00000449392,Q9Y6G3
ENSG00000279566,ENSP00000485470,
ENSG00000080293,ENSP00000019103,P47872
ENSG00000134291,ENSP00000446622,
ENSG00000106038,ENSP00000222761,
ENSG00000279566,ENSP00000485651,
ENSG00000198015,ENSP00000473958,
ENSG00000170262,ENSP00000343661,Q8TCY5
ENSG00000279566,ENSP00000485406,
ENSG00000153130,ENSP00000377755,Q9UIL1
ENSG00000279566,ENSP00000485165,
ENSG00000139151,ENSP00000445287,
ENSG00000134291,ENSP00000448268,
ENSG00000134291,ENSP00000449737,Q9BVX2
ENSG00000153130,ENSP00000345262,Q9UIL1
ENSG00000106038,ENSP00000419266,P49640
ENSG00000170989,ENSP00000305416,P21453
ENSG00000106038,ENSP00000463759,
ENSG00000102349,ENSP00000417303,O95600
ENSG00000164647,ENSP00000297205,Q9UHE8
ENSG00000256222,ENSP00000443339,P0CJ70
ENSG00000134291,ENSP00000400471,Q9BVX2
ENSG00000175390,ENSP00000432489,
ENSG00000153130,ENSP00000426810,
ENSG00000102349,ENSP00000431911,
ENSG00000164647,ENSP00000394402,
ENSG00000134291,ENSP00000481710,
ENSG00000153130,ENSP00000424605,
ENSG00000134291,ENSP00000402705,Q9BVX2
ENSG00000102349,ENSP00000364063,O95600
ENSG00000134291,ENSP00000447254,
ENSG00000102349,ENSP00000492126,O95600
ENSG00000134291,ENSP00000449181,
ENSG00000080293,ENSP00000486930,
ENSG00000111110,ENSP00000228705,Q9ULR3
ENSG00000134291,ENSP00000449141,
ENSG00000153130,ENSP00000477352,Q9UIL1
ENSG00000134291,ENSP00000448959,
ENSG00000068781,ENSP00000385499,
ENSG00000155660,ENSP00000286091,P13667
ENSG00000080293,ENSP00000486987,
ENSG00000068781,ENSP00000385701,
ENSG00000175390,ENSP00000434286,
ENSG00000134291,ENSP00000447830,
ENSG00000107140,ENSP00000338127,Q15569
ENSG00000153130,ENSP00000426649,Q9UIL1
ENSG00000068781,ENSP00000378236,
ENSG00000197870,ENSP00000442626,
ENSG00000134291,ENSP00000477934,
ENSG00000175390,ENSP00000310040,O00303
ENSG00000175390,ENSP00000491198,
ENSG00000153130,ENSP00000377751,
ENSG00000068781,ENSP00000378234,
ENSG00000241106,ENSP00000390020,P13765
ENSG00000142089,ENSP00000382707,Q01628
ENSG00000170653,ENSP00000449938,P17544
ENSG00000155660,ENSP00000408628,
ENSG00000153130,ENSP00000424688,
ENSG00000153130,ENSP00000421355,
ENSG00000153130,ENSP00000477812,Q9UIL1
ENSG00000142089,ENSP00000473645,
ENSG00000153130,ENSP00000377753,Q9UIL1
ENSG00000142089,ENSP00000432108,
ENSG00000241106,ENSP00000394860,
ENSG00000142089,ENSP00000473544,
ENSG00000197870,ENSP00000371264,Q04118
ENSG00000171467,ENSP00000475748,Q5VUA4
ENSG00000125818,ENSP00000371324,
ENSG00000171467,ENSP00000475511,
ENSG00000279956,ENSP00000473498,
ENSG00000162992,ENSP00000295108,Q13562
ENSG00000172748,ENSP00000429671,
ENSG00000107140,ENSP00000481045,Q15569
ENSG00000105664,ENSP00000439156,
ENSG00000139151,ENSP00000445880,
ENSG00000197265,ENSP00000348168,P29084
ENSG00000179674,ENSP00000323847,Q8N4G2
ENSG00000170653,ENSP00000399465,P17544
ENSG00000230657,ENSP00000442834,
ENSG00000170653,ENSP00000387406,P17544
ENSG00000230657,ENSP00000412740,
ENSG00000197265,ENSP00000428981,
ENSG00000171467,ENSP00000354964,Q5VUA4
ENSG00000197265,ENSP00000429921,
ENSG00000230657,ENSP00000279575,
ENSG00000197265,ENSP00000429312,
ENSG00000230657,ENSP00000481695,
ENSG00000105664,ENSP00000222271,P49747
ENSG00000172748,ENSP00000310033,Q8TC21
ENSG00000172748,ENSP00000491031,
ENSG00000172748,ENSP00000430650,
ENSG00000172748,ENSP00000477126,
ENSG00000172748,ENSP00000430552,
ENSG00000105664,ENSP00000403792,P49747
ENSG00000018610,ENSP00000320345,Q9H5V9
ENSG00000170653,ENSP00000465850,
ENSG00000172748,ENSP00000429386,
ENSG00000170653,ENSP00000449817,
ENSG00000172748,ENSP00000476799,
ENSG00000170653,ENSP00000468623,
ENSG00000187838,ENSP00000316021,Q9NRY6
ENSG00000018610,ENSP00000441786,Q9H5V9
ENSG00000174697,ENSP00000312652,P41159
ENSG00000277518,ENSP00000487059,
ENSG00000172748,ENSP00000318719,Q8TC21
ENSG00000169877,ENSP00000307199,Q9NZD4
ENSG00000187838,ENSP00000459122,
ENSG00000170653,ENSP00000456858,P17544
ENSG00000172748,ENSP00000381613,Q8TC21
ENSG00000117598,ENSP00000359207,Q32ZL2
ENSG00000170653,ENSP00000465192,P17544
ENSG00000169877,ENSP00000456748,
ENSG00000125818,ENSP00000246015,
ENSG00000146215,ENSP00000414553,
ENSG00000115232,ENSP00000340149,P13612
ENSG00000142207,ENSP00000372199,O60287
ENSG00000111247,ENSP00000443837,
ENSG00000144401,ENSP00000416570,
ENSG00000125818,ENSP00000338039,Q92530
ENSG00000139151,ENSP00000443320,
ENSG00000144401,ENSP00000389684,Q8WXB1
ENSG00000144401,ENSP00000400730,Q8WXB1
ENSG00000117598,ENSP00000263177,Q32ZL2
ENSG00000139574,ENSP00000267017,O15130
ENSG00000139151,ENSP00000266505,Q86YW0
ENSG00000139151,ENSP00000445026,Q86YW0
ENSG00000277518,ENSP00000481532,
ENSG00000226589,ENSP00000403359,P26640
ENSG00000144401,ENSP00000407622,Q8WXB1
ENSG00000125818,ENSP00000396547,
ENSG00000139151,ENSP00000445889,
ENSG00000125818,ENSP00000371323,
ENSG00000226589,ENSP00000416833,
ENSG00000144401,ENSP00000272839,
ENSG00000125818,ENSP00000327704,Q92530
ENSG00000144401,ENSP00000409485,
ENSG00000242441,ENSP00000412645,
ENSG00000146215,ENSP00000361650,Q6Q6R5
ENSG00000215595,ENSP00000383474,A1L168
ENSG00000146215,ENSP00000397775,
ENSG00000162040,ENSP00000416741,Q96QI5
ENSG00000144401,ENSP00000385481,Q8WXB1
ENSG00000144278,ENSP00000376570,Q8IUC8
ENSG00000144401,ENSP00000403317,Q8WXB1
ENSG00000187838,ENSP00000459419,Q9NRY6
ENSG00000146215,ENSP00000274990,Q6Q6R5
ENSG00000144278,ENSP00000414403,
ENSG00000139151,ENSP00000443762,
ENSG00000125895,ENSP00000371318,Q9NUR3
ENSG00000139151,ENSP00000438629,
ENSG00000144401,ENSP00000392062,Q8WXB1
ENSG00000144278,ENSP00000387239,Q8IUC8
ENSG00000187838,ENSP00000459019,Q9NRY6
ENSG00000139151,ENSP00000444611,
ENSG00000125895,ENSP00000400552,
ENSG00000112812,ENSP00000396589,
ENSG00000187838,ENSP00000460800,
ENSG00000117115,ENSP00000364635,Q9Y2J8
ENSG00000139151,ENSP00000440781,
ENSG00000187838,ENSP00000461843,
ENSG00000144401,ENSP00000415115,Q8WXB1
ENSG00000144278,ENSP00000389447,
ENSG00000139151,ENSP00000444383,
ENSG00000187838,ENSP00000458596,
ENSG00000132326,ENSP00000254657,O15055
ENSG00000251655,ENSP00000444249,
ENSG00000144278,ENSP00000406237,
ENSG00000187838,ENSP00000461205,
ENSG00000226589,ENSP00000413365,
ENSG00000251655,ENSP00000485971,
ENSG00000137145,ENSP00000473469,Q5VZ89
ENSG00000117115,ENSP00000364630,Q9Y2J8
ENSG00000136011,ENSP00000373539,Q8WWQ8
ENSG00000144278,ENSP00000391469,
ENSG00000137145,ENSP00000473565,Q5VZ89
ENSG00000144278,ENSP00000396612,
ENSG00000187838,ENSP00000458988,
ENSG00000251655,ENSP00000420826,
ENSG00000165621,ENSP00000298440,Q96P68
ENSG00000136011,ENSP00000449282,
ENSG00000109181,ENSP00000265403,P36537
ENSG00000187838,ENSP00000438547,Q9NRY6
ENSG00000170006,ENSP00000302144,Q6P9G4
ENSG00000175793,ENSP00000340989,P31947
ENSG00000165621,ENSP00000438800,Q96P68
ENSG00000242441,ENSP00000396702,
ENSG00000165621,ENSP00000445269,
ENSG00000187838,ENSP00000483743,
ENSG00000136011,ENSP00000446629,
ENSG00000165621,ENSP00000437356,
ENSG00000170006,ENSP00000422156,
ENSG00000251655,ENSP00000442127,
ENSG00000132326,ENSP00000405891,
ENSG00000109181,ENSP00000413420,P36537
ENSG00000170006,ENSP00000482376,
ENSG00000112812,ENSP00000404349,
ENSG00000277429,ENSP00000481118,O75920
ENSG00000277429,ENSP00000485822,
ENSG00000282735,ENSP00000488450,
ENSG00000152284,ENSP00000282111,Q9HCS4
ENSG00000101446,ENSP00000217428,P49223
ENSG00000168546,ENSP00000428518,O00451
ENSG00000277429,ENSP00000484795,O75920
ENSG00000169327,ENSP00000493238,
ENSG00000169327,ENSP00000493247,
ENSG00000277429,ENSP00000485848,
ENSG00000168546,ENSP00000306654,
ENSG00000277429,ENSP00000486523,
ENSG00000121335,ENSP00000374013,P02812
ENSG00000152284,ENSP00000388984,
ENSG00000169327,ENSP00000302057,Q8NGC0
ENSG00000168546,ENSP00000429445,O00451
ENSG00000121335,ENSP00000456086,
ENSG00000169327,ENSP00000493431,
ENSG00000277429,ENSP00000486174,
ENSG00000279782,ENSP00000485638,P0DN26
ENSG00000277429,ENSP00000486741,
ENSG00000277429,ENSP00000487004,
ENSG00000168546,ENSP00000429206,O00451
ENSG00000142751,ENSP00000363250,Q9H9Y4
ENSG00000142751,ENSP00000363248,
ENSG00000242441,ENSP00000384597,Q9UNN4
ENSG00000188021,ENSP00000345195,Q9UHD9
ENSG00000142751,ENSP00000408257,
ENSG00000111247,ENSP00000438172,
ENSG00000168546,ENSP00000429979,O00451
ENSG00000242441,ENSP00000394793,
ENSG00000110011,ENSP00000396896,Q9NNZ3
ENSG00000111247,ENSP00000446002,
ENSG00000168546,ENSP00000428721,
ENSG00000110011,ENSP00000347145,
ENSG00000111247,ENSP00000439925,
ENSG00000112812,ENSP00000230582,Q9NQE7
ENSG00000168546,ENSP00000430622,
ENSG00000242441,ENSP00000421474,
ENSG00000115232,ENSP00000380227,P13612
ENSG00000137145,ENSP00000473273,
ENSG00000110651,ENSP00000433178,
ENSG00000112812,ENSP00000419492,
ENSG00000242441,ENSP00000387896,Q9UNN4
ENSG00000110651,ENSP00000432723,
ENSG00000144485,ENSP00000272937,Q96HZ4
ENSG00000137145,ENSP00000369792,
ENSG00000159261,ENSP00000382092,O95500
ENSG00000137145,ENSP00000354301,
ENSG00000115232,ENSP00000233573,
ENSG00000110011,ENSP00000445233,
ENSG00000137145,ENSP00000369789,
ENSG00000114270,ENSP00000332371,Q02388
ENSG00000110011,ENSP00000320548,
ENSG00000136718,ENSP00000259239,Q96G21
ENSG00000159261,ENSP00000382090,O95500
ENSG00000144485,ENSP00000387215,Q96HZ4
ENSG00000159261,ENSP00000382087,O95500
ENSG00000123165,ENSP00000360165,Q8TDG2
ENSG00000136718,ENSP00000386411,
ENSG00000144485,ENSP00000387155,Q96HZ4
ENSG00000144485,ENSP00000387343,
ENSG00000159261,ENSP00000382088,O95500
ENSG00000176533,ENSP00000371594,O60262
ENSG00000159261,ENSP00000339292,O95500
ENSG00000130299,ENSP00000354598,Q969Y2
ENSG00000144485,ENSP00000401797,
ENSG00000114270,ENSP00000391608,
ENSG00000110011,ENSP00000444879,
ENSG00000176533,ENSP00000468650,
ENSG00000144485,ENSP00000387008,Q96HZ4
ENSG00000111247,ENSP00000438422,
ENSG00000144485,ENSP00000387107,
ENSG00000198176,ENSP00000364519,Q14186
ENSG00000130299,ENSP00000471657,
ENSG00000144485,ENSP00000392596,
ENSG00000111247,ENSP00000399859,
ENSG00000183889,ENSP00000370908,
ENSG00000112812,ENSP00000418036,
ENSG00000144485,ENSP00000390870,
ENSG00000110011,ENSP00000486499,
ENSG00000143420,ENSP00000358012,
ENSG00000112812,ENSP00000419437,
ENSG00000276076,ENSP00000482816,
ENSG00000198176,ENSP00000438450,
ENSG00000149761,ENSP00000444022,
ENSG00000198176,ENSP00000386145,
ENSG00000276076,ENSP00000485653,
ENSG00000183889,ENSP00000435610,
ENSG00000112812,ENSP00000418710,
ENSG00000198176,ENSP00000401389,
ENSG00000143420,ENSP00000358010,O43768
ENSG00000112812,ENSP00000419538,
ENSG00000276076,ENSP00000485302,
ENSG00000183889,ENSP00000436257,
ENSG00000183889,ENSP00000441983,
ENSG00000183889,ENSP00000330634,
ENSG00000143420,ENSP00000354835,O43768
ENSG00000143420,ENSP00000355239,O43768
ENSG00000127870,ENSP00000342121,Q9Y252
ENSG00000149761,ENSP00000442014,
ENSG00000143420,ENSP00000426110,O43768
ENSG00000149761,ENSP00000440166,
ENSG00000143420,ENSP00000341743,O43768
ENSG00000143420,ENSP00000492428,
ENSG00000127870,ENSP00000371000,Q9Y252
ENSG00000276231,ENSP00000484155,
ENSG00000276231,ENSP00000480685,
ENSG00000127870,ENSP00000370982,Q9Y252
ENSG00000133104,ENSP00000406061,Q8N0X7
ENSG00000133104,ENSP00000473599,Q8N0X7
ENSG00000211747,ENSP00000374917,
ENSG00000143420,ENSP00000271690,O43768
ENSG00000167207,ENSP00000493088,
ENSG00000143420,ENSP00000348921,
ENSG00000167207,ENSP00000431681,
ENSG00000184530,ENSP00000328069,Q6P5S2
ENSG00000143420,ENSP00000422343,O43768
ENSG00000149761,ENSP00000407970,Q9BRQ3
ENSG00000073910,ENSP00000493189,
ENSG00000101448,ENSP00000361746,O95925
ENSG00000118733,ENSP00000345192,Q96PB7
ENSG00000211749,ENSP00000374919,
ENSG00000276231,ENSP00000482341,Q5UE93
ENSG00000143420,ENSP00000421458,O43768
ENSG00000101448,ENSP00000387153,
ENSG00000211750,ENSP00000374920,
ENSG00000276231,ENSP00000480157,Q5UE93
ENSG00000073910,ENSP00000445043,Q5TBA9
ENSG00000270672,ENSP00000473686,P0CJ73
ENSG00000101448,ENSP00000338114,O95925
ENSG00000143420,ENSP00000424242,O43768
ENSG00000205221,ENSP00000368544,Q6UXI7
ENSG00000149761,ENSP00000279206,Q9BRQ3
ENSG00000073910,ENSP00000398010,
ENSG00000143420,ENSP00000355220,O43768
ENSG00000149761,ENSP00000401085,
ENSG00000229998,ENSP00000388790,Q6NYC8
ENSG00000167207,ENSP00000300589,Q9HC29
ENSG00000184939,ENSP00000460560,
ENSG00000133104,ENSP00000414147,Q8N0X7
ENSG00000184939,ENSP00000458323,
ENSG00000133104,ENSP00000347314,Q8N0X7
ENSG00000274233,ENSP00000479894,P13501
ENSG00000274233,ENSP00000484921,P13501
ENSG00000167207,ENSP00000435149,
ENSG00000163590,ENSP00000420354,Q5SGD2
ENSG00000149761,ENSP00000443127,
ENSG00000103187,ENSP00000262428,Q14019
ENSG00000073910,ENSP00000434694,
ENSG00000274233,ENSP00000488072,
ENSG00000184939,ENSP00000458920,
ENSG00000229998,ENSP00000404066,Q6NYC8
ENSG00000118733,ENSP00000359121,Q96PB7
ENSG00000205221,ENSP00000393561,Q6UXI7
ENSG00000243543,ENSP00000361755,Q9BQY6
ENSG00000103187,ENSP00000457033,
ENSG00000100023,ENSP00000334553,Q13356
ENSG00000073910,ENSP00000369600,
ENSG00000205221,ENSP00000417874,
ENSG00000243543,ENSP00000361750,Q9BQY6
ENSG00000205221,ENSP00000384154,
ENSG00000103187,ENSP00000480117,
ENSG00000167207,ENSP00000463145,
ENSG00000163590,ENSP00000417659,Q5SGD2
ENSG00000167207,ENSP00000462443,
ENSG00000163590,ENSP00000420746,Q5SGD2
ENSG00000118733,ENSP00000443471,Q96PB7
ENSG00000167207,ENSP00000464065,
ENSG00000205221,ENSP00000368543,Q6UXI7
ENSG00000100023,ENSP00000381812,Q13356
ENSG00000138039,ENSP00000294954,P22888
ENSG00000167207,ENSP00000463423,
ENSG00000163590,ENSP00000295839,Q5SGD2
ENSG00000039523,ENSP00000368614,Q6ZS17
ENSG00000167207,ENSP00000437246,
ENSG00000138039,ENSP00000386033,
ENSG00000100023,ENSP00000486725,Q13356
ENSG00000205221,ENSP00000385658,Q6UXI7
ENSG00000143013,ENSP00000359575,P61968
ENSG00000138039,ENSP00000385847,
ENSG00000205221,ENSP00000419251,
ENSG00000184292,ENSP00000360269,P09758
ENSG00000136718,ENSP00000386716,
ENSG00000249139,ENSP00000424176,O95925
ENSG00000138039,ENSP00000385406,
ENSG00000100023,ENSP00000395181,
ENSG00000204568,ENSP00000259873,Q9Y676
ENSG00000205221,ENSP00000374625,Q6UXI7
ENSG00000136718,ENSP00000416756,
ENSG00000143013,ENSP00000359573,P61968
ENSG00000138039,ENSP00000403748,
ENSG00000169704,ENSP00000303942,P14770
ENSG00000136718,ENSP00000389701,
ENSG00000282499,ENSP00000374921,
ENSG00000136718,ENSP00000409371,
ENSG00000134440,ENSP00000256854,O43776
ENSG00000153684,ENSP00000454322,
ENSG00000039523,ENSP00000042381,Q6ZS17
ENSG00000153684,ENSP00000456138,Q08AF8
